"participantID","age","female","nonChinese","sesInc","sesLad","day","itemDisc1","itemDisc2","itemDisc3","itemDisc4","itemDisc5","itemDisc6","itemDisc7","itemDisc8","itemDisc9","itemDayCogFail01","itemDayCogFail02","itemDayCogFail03","itemDayCogFail04","itemDayCogFail05","itemDayCogFail06","itemDayCogFail07","itemDayCogFail08","itemDayCogFail09","itemDayCogFail10","itemDayCogFail11","itemDayCogFail12","itemDayCogFail13","itemDayStressorArgue","itemDayStressorAvoid","itemDayStressorWork","itemDayStressorHome","itemDayStressorDiscrimination","itemDayStressorNetwork","itemDayStressorOther"
"DISC-CF-2131",22,1,0,2,6,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2131",22,1,0,2,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2131",22,1,0,2,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2131",22,1,0,2,6,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2131",22,1,0,2,6,5,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2131",22,1,0,2,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2131",22,1,0,2,6,7,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1
"DISC-CF-2132",21,1,0,2,6,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2132",21,1,0,2,6,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2132",21,1,0,2,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2132",21,1,0,2,6,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2132",21,1,0,2,6,5,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2132",21,1,0,2,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2132",21,1,0,2,6,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2133",22,1,0,3,5,1,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"DISC-CF-2133",22,1,0,3,5,2,2,2,2,2,2,2,2,2,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2133",22,1,0,3,5,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2133",22,1,0,3,5,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2133",22,1,0,3,5,5,2,2,2,2,2,2,2,2,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2133",22,1,0,3,5,6,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"DISC-CF-2133",22,1,0,3,5,7,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2134",23,1,1,3,6,1,2,2,2,3,1,2,2,2,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
"DISC-CF-2134",23,1,1,3,6,2,2,2,2,3,1,2,2,2,2,0,1,0,1,0,3,0,3,0,3,0,0,3,0,0,0,0,0,1,1
"DISC-CF-2134",23,1,1,3,6,3,2,2,2,3,1,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2134",23,1,1,3,6,4,2,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"DISC-CF-2134",23,1,1,3,6,5,2,2,2,3,1,2,2,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0
"DISC-CF-2134",23,1,1,3,6,6,2,2,2,3,1,2,2,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2134",23,1,1,3,6,7,2,2,2,3,1,2,2,2,2,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1
"DISC-CF-2135",21,1,0,2,7,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2135",21,1,0,2,7,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2135",21,1,0,2,7,3,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"DISC-CF-2135",21,1,0,2,7,4,2,2,2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"DISC-CF-2135",21,1,0,2,7,5,2,2,2,2,2,2,2,2,2,3,2,0,2,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2135",21,1,0,2,7,6,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2135",21,1,0,2,7,7,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2136",22,1,1,2,6,1,2,2,2,2,3,3,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
"DISC-CF-2136",22,1,1,2,6,2,2,2,2,2,3,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0
"DISC-CF-2136",22,1,1,2,6,3,2,2,2,2,3,3,2,1,1,1,1,1,2,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0
"DISC-CF-2136",22,1,1,2,6,4,2,2,2,2,3,3,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2136",22,1,1,2,6,5,2,2,2,2,3,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"DISC-CF-2136",22,1,1,2,6,6,2,2,2,2,3,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2136",22,1,1,2,6,7,2,2,2,2,3,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2137",24,0,0,3,7,1,3,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2137",24,0,0,3,7,2,3,2,2,2,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2137",24,0,0,3,7,3,3,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2137",24,0,0,3,7,4,3,2,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2137",24,0,0,3,7,5,3,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2137",24,0,0,3,7,6,3,2,2,2,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2137",24,0,0,3,7,7,3,2,2,2,2,1,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2138",19,1,0,4,6,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2138",19,1,0,4,6,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-2138",19,1,0,4,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2138",19,1,0,4,6,4,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2138",19,1,0,4,6,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2138",19,1,0,4,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2138",19,1,0,4,6,7,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2139",22,1,0,2,5,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-2139",22,1,0,2,5,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0
"DISC-CF-2139",22,1,0,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0
"DISC-CF-2139",22,1,0,2,5,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2139",22,1,0,2,5,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0
"DISC-CF-2139",22,1,0,2,5,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2139",22,1,0,2,5,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"DISC-CF-2140",23,1,0,3,7,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2140",23,1,0,3,7,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2140",23,1,0,3,7,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2140",23,1,0,3,7,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2140",23,1,0,3,7,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2140",23,1,0,3,7,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2140",23,1,0,3,7,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2141",20,1,0,2,6,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2141",20,1,0,2,6,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2141",20,1,0,2,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2141",20,1,0,2,6,4,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2141",20,1,0,2,6,5,2,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2141",20,1,0,2,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2141",20,1,0,2,6,7,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2142",22,1,0,4,6,1,2,2,3,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2142",22,1,0,4,6,2,2,2,3,2,2,2,2,2,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2142",22,1,0,4,6,3,2,2,3,2,2,2,2,2,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2142",22,1,0,4,6,4,2,2,3,2,2,2,2,2,1,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2142",22,1,0,4,6,5,2,2,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2142",22,1,0,4,6,6,2,2,3,2,2,2,2,2,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2142",22,1,0,4,6,7,2,2,3,2,2,2,2,2,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2143",23,0,1,3,8,1,2,2,2,2,1,2,3,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"DISC-CF-2143",23,0,1,3,8,2,2,2,2,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2143",23,0,1,3,8,3,2,2,2,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"DISC-CF-2143",23,0,1,3,8,4,2,2,2,2,1,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"DISC-CF-2143",23,0,1,3,8,5,2,2,2,2,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2143",23,0,1,3,8,6,2,2,2,2,1,2,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"DISC-CF-2143",23,0,1,3,8,7,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2144",22,1,0,5,6,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"DISC-CF-2144",22,1,0,5,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2144",22,1,0,5,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2144",22,1,0,5,6,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2144",22,1,0,5,6,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2144",22,1,0,5,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2144",22,1,0,5,6,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2145",22,1,0,1,5,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"DISC-CF-2145",22,1,0,1,5,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2145",22,1,0,1,5,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2145",22,1,0,1,5,4,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2145",22,1,0,1,5,5,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2145",22,1,0,1,5,6,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"DISC-CF-2145",22,1,0,1,5,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"DISC-CF-2146",25,1,0,4,6,1,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2146",25,1,0,4,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-2146",25,1,0,4,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2146",25,1,0,4,6,4,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2146",25,1,0,4,6,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2146",25,1,0,4,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"DISC-CF-2146",25,1,0,4,6,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"DISC-CF-2147",22,0,0,4,6,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2147",22,0,0,4,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2147",22,0,0,4,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2147",22,0,0,4,6,4,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2147",22,0,0,4,6,5,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2147",22,0,0,4,6,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-2147",22,0,0,4,6,7,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2148",22,1,0,2,4,1,2,2,2,2,1,2,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2148",22,1,0,2,4,2,2,2,2,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2148",22,1,0,2,4,3,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2148",22,1,0,2,4,4,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2148",22,1,0,2,4,5,2,2,2,2,1,2,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2148",22,1,0,2,4,6,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2148",22,1,0,2,4,7,2,2,2,2,1,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2149",23,1,0,2,5,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2149",23,1,0,2,5,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2149",23,1,0,2,5,3,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2149",23,1,0,2,5,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2149",23,1,0,2,5,5,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2149",23,1,0,2,5,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2149",23,1,0,2,5,7,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2150",21,1,0,5,7,1,2,2,2,2,3,2,2,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2150",21,1,0,5,7,2,2,2,2,2,3,2,2,2,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
"DISC-CF-2150",21,1,0,5,7,3,2,2,2,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2150",21,1,0,5,7,4,2,2,2,2,3,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DISC-CF-2150",21,1,0,5,7,5,2,2,2,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2150",21,1,0,5,7,6,2,2,2,2,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2150",21,1,0,5,7,7,2,2,2,2,3,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2151",24,1,0,1,6,1,2,2,2,2,2,2,2,2,2,3,3,1,2,0,0,0,3,1,2,0,1,2,0,1,0,0,0,0,0
"DISC-CF-2151",24,1,0,1,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2151",24,1,0,1,6,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,1,2,0,0,0,0,0,0,0
"DISC-CF-2151",24,1,0,1,6,4,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2151",24,1,0,1,6,5,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,1,2,3,2,1,1,2,0,0,0,0,0,0,0
"DISC-CF-2151",24,1,0,1,6,6,2,2,2,2,2,2,2,2,2,3,3,1,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0
"DISC-CF-2151",24,1,0,1,6,7,2,2,2,2,2,2,2,2,2,3,3,1,2,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2152",24,1,0,4,6,1,2,2,3,2,1,2,2,2,2,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2152",24,1,0,4,6,2,2,2,3,2,1,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0
"DISC-CF-2152",24,1,0,4,6,3,2,2,3,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2152",24,1,0,4,6,4,2,2,3,2,1,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2152",24,1,0,4,6,5,2,2,3,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2152",24,1,0,4,6,6,2,2,3,2,1,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2152",24,1,0,4,6,7,2,2,3,2,1,2,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2153",21,1,0,4,5,1,2,3,2,3,1,1,3,2,1,1,2,0,1,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0
"DISC-CF-2153",21,1,0,4,5,2,2,3,2,3,1,1,3,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2153",21,1,0,4,5,3,2,3,2,3,1,1,3,2,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
"DISC-CF-2153",21,1,0,4,5,4,2,3,2,3,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2153",21,1,0,4,5,5,2,3,2,3,1,1,3,2,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2153",21,1,0,4,5,6,2,3,2,3,1,1,3,2,1,1,3,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2153",21,1,0,4,5,7,2,3,2,3,1,1,3,2,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2154",26,0,0,3,6,1,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,1,1,1,2,0,1,1,0,0,1,0,0,0,0
"DISC-CF-2154",26,0,0,3,6,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,1,1,1,2,0,1,0,0,1,0,0,0,0,0
"DISC-CF-2154",26,0,0,3,6,3,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"DISC-CF-2154",26,0,0,3,6,4,2,2,2,2,2,2,2,2,2,0,1,0,1,1,0,1,1,1,2,1,0,0,0,1,0,1,0,0,0
"DISC-CF-2154",26,0,0,3,6,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2154",26,0,0,3,6,6,2,2,2,2,2,2,2,2,2,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
"DISC-CF-2154",26,0,0,3,6,7,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
