"participantID","age","female","nonChinese","sesInc","sesLad","day","itemDisc1","itemDisc2","itemDisc3","itemDisc4","itemDisc5","itemDisc6","itemDisc7","itemDisc8","itemDisc9","itemDayCogFail01","itemDayCogFail02","itemDayCogFail03","itemDayCogFail04","itemDayCogFail05","itemDayCogFail06","itemDayCogFail07","itemDayCogFail08","itemDayCogFail09","itemDayCogFail10","itemDayCogFail11","itemDayCogFail12","itemDayCogFail13","itemDayStressorArgue","itemDayStressorAvoid","itemDayStressorWork","itemDayStressorHome","itemDayStressorDiscrimination","itemDayStressorNetwork","itemDayStressorOther","discrimination","dayCogFail","dayStressorExp","dayCogFail.m","dayStressorExp.m","age.c10","sesInc.c","sesLad.c","female.f","nonChinese.f","dayStressorExp.f"
"DISC-CF-2137",24,0,0,3,7,2,3,2,2,2,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.0879120879120879,0,0.213900796080834,-0.116044090630741,0.900183710961421,"NO","NO","NO"
"DISC-CF-2137",24,0,0,3,7,3,3,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.0879120879120879,0,0.213900796080834,-0.116044090630741,0.900183710961421,"NO","NO","NO"
"DISC-CF-2137",24,0,0,3,7,4,3,2,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.0879120879120879,0,0.213900796080834,-0.116044090630741,0.900183710961421,"NO","NO","NO"
"DISC-CF-2137",24,0,0,3,7,5,3,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0879120879120879,0,0.213900796080834,-0.116044090630741,0.900183710961421,"NO","NO","NO"
"DISC-CF-2137",24,0,0,3,7,6,3,2,2,2,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.0879120879120879,0,0.213900796080834,-0.116044090630741,0.900183710961421,"NO","NO","NO"
"DISC-CF-2137",24,0,0,3,7,7,3,2,2,2,2,1,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230769230769231,0,0.0879120879120879,0,0.213900796080834,-0.116044090630741,0.900183710961421,"NO","NO","NO"
"DISC-CF-2138",19,1,0,4,6,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.0769230769230769,0.142857142857143,-0.286099203919166,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2138",19,1,0,4,6,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.153846153846154,1,0.0769230769230769,0.142857142857143,-0.286099203919166,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2138",19,1,0,4,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0769230769230769,0.142857142857143,-0.286099203919166,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2138",19,1,0,4,6,4,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.0769230769230769,0.142857142857143,-0.286099203919166,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2138",19,1,0,4,6,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0769230769230769,0.142857142857143,-0.286099203919166,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2138",19,1,0,4,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0769230769230769,0.142857142857143,-0.286099203919166,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2138",19,1,0,4,6,7,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230769230769231,0,0.0769230769230769,0.142857142857143,-0.286099203919166,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2139",22,1,0,2,5,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,2,0.615384615384615,0,0.512820512820513,0.142857142857143,0.0139007960808346,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2139",22,1,0,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,2,1.84615384615385,0,0.512820512820513,0.142857142857143,0.0139007960808346,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2139",22,1,0,2,5,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.512820512820513,0.142857142857143,0.0139007960808346,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2139",22,1,0,2,5,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,2,0.615384615384615,0,0.512820512820513,0.142857142857143,0.0139007960808346,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2139",22,1,0,2,5,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.512820512820513,0.142857142857143,0.0139007960808346,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2139",22,1,0,2,5,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0.512820512820513,0.142857142857143,0.0139007960808346,-1.11604409063074,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2140",23,1,0,3,7,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.113900796080834,-0.116044090630741,0.900183710961421,"YES","NO","NO"
"DISC-CF-2140",23,1,0,3,7,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.113900796080834,-0.116044090630741,0.900183710961421,"YES","NO","NO"
"DISC-CF-2140",23,1,0,3,7,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.113900796080834,-0.116044090630741,0.900183710961421,"YES","NO","NO"
"DISC-CF-2140",23,1,0,3,7,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.113900796080834,-0.116044090630741,0.900183710961421,"YES","NO","NO"
"DISC-CF-2140",23,1,0,3,7,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.113900796080834,-0.116044090630741,0.900183710961421,"YES","NO","NO"
"DISC-CF-2140",23,1,0,3,7,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.113900796080834,-0.116044090630741,0.900183710961421,"YES","NO","NO"
"DISC-CF-2140",23,1,0,3,7,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.113900796080834,-0.116044090630741,0.900183710961421,"YES","NO","NO"
"DISC-CF-2141",20,1,0,2,6,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230769230769231,0,0.175824175824176,0.142857142857143,-0.186099203919166,-1.11604409063074,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2141",20,1,0,2,6,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230769230769231,0,0.175824175824176,0.142857142857143,-0.186099203919166,-1.11604409063074,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2141",20,1,0,2,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.175824175824176,0.142857142857143,-0.186099203919166,-1.11604409063074,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2141",20,1,0,2,6,4,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.175824175824176,0.142857142857143,-0.186099203919166,-1.11604409063074,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2141",20,1,0,2,6,5,2,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.384615384615385,0,0.175824175824176,0.142857142857143,-0.186099203919166,-1.11604409063074,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2141",20,1,0,2,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.175824175824176,0.142857142857143,-0.186099203919166,-1.11604409063074,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2141",20,1,0,2,6,7,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.230769230769231,1,0.175824175824176,0.142857142857143,-0.186099203919166,-1.11604409063074,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2142",22,1,0,4,6,1,2,2,3,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0.461538461538462,0,0.351648351648352,0.285714285714286,0.0139007960808346,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2142",22,1,0,4,6,2,2,2,3,2,2,2,2,2,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0.384615384615385,0,0.351648351648352,0.285714285714286,0.0139007960808346,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2142",22,1,0,4,6,3,2,2,3,2,2,2,2,2,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0.307692307692308,0,0.351648351648352,0.285714285714286,0.0139007960808346,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2142",22,1,0,4,6,4,2,2,3,2,2,2,2,2,1,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0.538461538461538,1,0.351648351648352,0.285714285714286,0.0139007960808346,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2142",22,1,0,4,6,5,2,2,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.351648351648352,0.285714285714286,0.0139007960808346,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2142",22,1,0,4,6,6,2,2,3,2,2,2,2,2,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.307692307692308,0,0.351648351648352,0.285714285714286,0.0139007960808346,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2142",22,1,0,4,6,7,2,2,3,2,2,2,2,2,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0.461538461538462,1,0.351648351648352,0.285714285714286,0.0139007960808346,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2143",23,0,1,3,8,1,2,2,2,2,1,2,3,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.307692307692308,1,0.142857142857143,0.571428571428571,0.113900796080834,-0.116044090630741,1.90018371096142,"NO","YES","YES"
"DISC-CF-2143",23,0,1,3,8,2,2,2,2,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.142857142857143,0.571428571428571,0.113900796080834,-0.116044090630741,1.90018371096142,"NO","YES","NO"
"DISC-CF-2143",23,0,1,3,8,3,2,2,2,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.153846153846154,1,0.142857142857143,0.571428571428571,0.113900796080834,-0.116044090630741,1.90018371096142,"NO","YES","YES"
"DISC-CF-2143",23,0,1,3,8,4,2,2,2,2,1,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0769230769230769,1,0.142857142857143,0.571428571428571,0.113900796080834,-0.116044090630741,1.90018371096142,"NO","YES","YES"
"DISC-CF-2143",23,0,1,3,8,5,2,2,2,2,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.142857142857143,0.571428571428571,0.113900796080834,-0.116044090630741,1.90018371096142,"NO","YES","NO"
"DISC-CF-2143",23,0,1,3,8,6,2,2,2,2,1,2,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0.307692307692308,1,0.142857142857143,0.571428571428571,0.113900796080834,-0.116044090630741,1.90018371096142,"NO","YES","YES"
"DISC-CF-2143",23,0,1,3,8,7,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.142857142857143,0.571428571428571,0.113900796080834,-0.116044090630741,1.90018371096142,"NO","YES","NO"
"DISC-CF-2144",22,1,0,5,6,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0.285714285714286,0.0139007960808346,1.88395590936926,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2144",22,1,0,5,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0.285714285714286,0.0139007960808346,1.88395590936926,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2144",22,1,0,5,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.285714285714286,0.0139007960808346,1.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2144",22,1,0,5,6,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.285714285714286,0.0139007960808346,1.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2144",22,1,0,5,6,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.285714285714286,0.0139007960808346,1.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2144",22,1,0,5,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.285714285714286,0.0139007960808346,1.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2144",22,1,0,5,6,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.285714285714286,0.0139007960808346,1.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2145",22,1,0,1,5,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.0769230769230769,1,0.0989010989010989,0.428571428571429,0.0139007960808346,-2.11604409063074,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2145",22,1,0,1,5,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.0989010989010989,0.428571428571429,0.0139007960808346,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2145",22,1,0,1,5,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0989010989010989,0.428571428571429,0.0139007960808346,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2145",22,1,0,1,5,4,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.307692307692308,0,0.0989010989010989,0.428571428571429,0.0139007960808346,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2145",22,1,0,1,5,5,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.0989010989010989,0.428571428571429,0.0139007960808346,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2145",22,1,0,1,5,6,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0.0769230769230769,1,0.0989010989010989,0.428571428571429,0.0139007960808346,-2.11604409063074,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2145",22,1,0,1,5,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0989010989010989,0.428571428571429,0.0139007960808346,-2.11604409063074,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2146",25,1,0,4,6,1,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.0549450549450549,0.714285714285714,0.313900796080834,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2146",25,1,0,4,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0.0549450549450549,0.714285714285714,0.313900796080834,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2146",25,1,0,4,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0549450549450549,0.714285714285714,0.313900796080834,0.883955909369259,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2146",25,1,0,4,6,4,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0.307692307692308,1,0.0549450549450549,0.714285714285714,0.313900796080834,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2146",25,1,0,4,6,5,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0549450549450549,0.714285714285714,0.313900796080834,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2146",25,1,0,4,6,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0.0549450549450549,0.714285714285714,0.313900796080834,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2146",25,1,0,4,6,7,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0.0549450549450549,0.714285714285714,0.313900796080834,0.883955909369259,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2147",22,0,0,4,6,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.307692307692308,0,0.208791208791209,0.142857142857143,0.0139007960808346,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2147",22,0,0,4,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.208791208791209,0.142857142857143,0.0139007960808346,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2147",22,0,0,4,6,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.208791208791209,0.142857142857143,0.0139007960808346,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2147",22,0,0,4,6,4,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.208791208791209,0.142857142857143,0.0139007960808346,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2147",22,0,0,4,6,5,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0.384615384615385,0,0.208791208791209,0.142857142857143,0.0139007960808346,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2147",22,0,0,4,6,6,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0.230769230769231,1,0.208791208791209,0.142857142857143,0.0139007960808346,0.883955909369259,-0.0998162890385794,"NO","NO","YES"
"DISC-CF-2147",22,0,0,4,6,7,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.208791208791209,0.142857142857143,0.0139007960808346,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2148",22,1,0,2,4,1,2,2,2,2,1,2,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.10989010989011,0,0.0139007960808346,-1.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2148",22,1,0,2,4,2,2,2,2,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.10989010989011,0,0.0139007960808346,-1.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2148",22,1,0,2,4,3,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.10989010989011,0,0.0139007960808346,-1.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2148",22,1,0,2,4,4,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.10989010989011,0,0.0139007960808346,-1.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2148",22,1,0,2,4,5,2,2,2,2,1,2,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.384615384615385,0,0.10989010989011,0,0.0139007960808346,-1.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2148",22,1,0,2,4,6,2,2,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.10989010989011,0,0.0139007960808346,-1.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2148",22,1,0,2,4,7,2,2,2,2,1,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.10989010989011,0,0.0139007960808346,-1.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2149",23,1,0,2,5,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.032967032967033,0,0.113900796080834,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2149",23,1,0,2,5,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.032967032967033,0,0.113900796080834,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2149",23,1,0,2,5,3,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.032967032967033,0,0.113900796080834,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2149",23,1,0,2,5,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.032967032967033,0,0.113900796080834,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2149",23,1,0,2,5,5,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.032967032967033,0,0.113900796080834,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2149",23,1,0,2,5,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.032967032967033,0,0.113900796080834,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2149",23,1,0,2,5,7,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0769230769230769,0,0.032967032967033,0,0.113900796080834,-1.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2150",21,1,0,5,7,1,2,2,2,2,3,2,2,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230769230769231,0,0.153846153846154,0.571428571428571,-0.0860992039191655,1.88395590936926,0.900183710961421,"YES","NO","NO"
"DISC-CF-2150",21,1,0,5,7,2,2,2,2,2,3,2,2,2,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0.307692307692308,1,0.153846153846154,0.571428571428571,-0.0860992039191655,1.88395590936926,0.900183710961421,"YES","NO","YES"
"DISC-CF-2150",21,1,0,5,7,3,2,2,2,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0.153846153846154,1,0.153846153846154,0.571428571428571,-0.0860992039191655,1.88395590936926,0.900183710961421,"YES","NO","YES"
"DISC-CF-2150",21,1,0,5,7,4,2,2,2,2,3,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.153846153846154,0.571428571428571,-0.0860992039191655,1.88395590936926,0.900183710961421,"YES","NO","NO"
"DISC-CF-2150",21,1,0,5,7,5,2,2,2,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.153846153846154,0.571428571428571,-0.0860992039191655,1.88395590936926,0.900183710961421,"YES","NO","YES"
"DISC-CF-2150",21,1,0,5,7,6,2,2,2,2,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0.153846153846154,0.571428571428571,-0.0860992039191655,1.88395590936926,0.900183710961421,"YES","NO","NO"
